00A9;So;ON
00AA;Lo;L
00AB;Pi;ON
00AC;Sm;ON
00AD;Cf;BN
00AE;So;ON
00AF;Sk;ON
00B0;So;ET
00B1;Sm;ET
00B2;No;EN
00B3;No;EN
00B4;Sk;ON
00B5;Ll;L
00B6;Po;ON
00B7;Po;ON
00B8;Sk;ON
00B9;No;EN
00BA;Lo;L
00BB;Pf;ON
00BC;No;ON
00BD;No;ON
00BE;No;ON
00BF;Po;ON
00C0;Lu;L
00C1;Lu;L
00C2;Lu;L
00C3;Lu;L
00C4;Lu;L
00C5;Lu;L
00C6;Lu;L
00C7;Lu;L
00C8;Lu;L
00C9;Lu;L
00CA;Lu;L
00CB;Lu;L
00CC;Lu;L
00CD;Lu;L
00CE;Lu;L
00CF;Lu;L
00D0;Lu;L
00D1;Lu;L
00D2;Lu;L
00D3;Lu;L
00D4;Lu;L
00D5;Lu;L
00D6;Lu;L
00D7;Sm;ON
00D8;Lu;L
00D9;Lu;L
00DA;Lu;L
00DB;Lu;L
00DC;Lu;L
00DD;Lu;L
00DE;Lu;L
00DF;Ll;L
00E0;Ll;L
00E1;Ll;L
00E2;Ll;L
00E3;Ll;L
00E4;Ll;L
00E5;Ll;L
00E6;Ll;L
00E7;Ll;L
00E8;Ll;L
00E9;Ll;L
00EA;Ll;L
00EB;Ll;L
00EC;Ll;L
00ED;Ll;L
00EE;Ll;L
00EF;Ll;L
00F0;Ll;L
00F1;Ll;L
00F2;Ll;L
00F3;Ll;L
00F4;Ll;L
00F5;Ll;L
00F6;Ll;L
00F7;Sm;ON
00F8;Ll;L
00F9;Ll;L
00FA;Ll;L
00FB;Ll;L
00FC;Ll;L
00FD;Ll;L
00FE;Ll;L
00FF;Ll;L
0100;Lu;L
0101;Ll;L
0102;Lu;L
0103;Ll;L
0104;Lu;L
0105;Ll;L
0106;Lu;L
0107;Ll;L
0108;Lu;L
0109;Ll;L
010A;Lu;L
010B;Ll;L
010C;Lu;L
010D;Ll;L
010E;Lu;L
010F;Ll;L
0110;Lu;L
0111;Ll;L
0112;Lu;L
0113;Ll;L
0114;Lu;L
0115;Ll;L
0116;Lu;L
0117;Ll;L
0118;Lu;L
0119;Ll;L
011A;Lu;L
011B;Ll;L
011C;Lu;L
011D;Ll;L
011E;Lu;L
011F;Ll;L
0120;Lu;L
0121;Ll;L
0122;Lu;L
0123;Ll;L
0124;Lu;L
0125;Ll;L
0126;Lu;L
0127;Ll;L
0128;Lu;L
0129;Ll;L
012A;Lu;L
012B;Ll;L
012C;Lu;L
012D;Ll;L
012E;Lu;L
012F;Ll;L
0130;Lu;L
0131;Ll;L
0132;Lu;L
0133;Ll;L
0134;Lu;L
0135;Ll;L
0136;Lu;L
0137;Ll;L
0138;Ll;L
0139;Lu;L
013A;Ll;L
013B;Lu;L
013C;Ll;L
013D;Lu;L
013E;Ll;L
013F;Lu;L
0140;Ll;L
0141;Lu;L
0142;Ll;L
0143;Lu;L
0144;Ll;L
0145;Lu;L
0146;Ll;L
0147;Lu;L
0148;Ll;L
0149;Ll;L
014A;Lu;L
014B;Ll;L
014C;Lu;L
014D;Ll;L
014E;Lu;L
014F;Ll;L
0150;Lu;L
0151;Ll;L
0152;Lu;L
0153;Ll;L
0154;Lu;L
0155;Ll;L
0156;Lu;L
0157;Ll;L
0158;Lu;L
0159;Ll;L
015A;Lu;L
015B;Ll;L
015C;Lu;L
015D;Ll;L
015E;Lu;L
015F;Ll;L
0160;Lu;L
0161;Ll;L
0162;Lu;L
0163;Ll;L
0164;Lu;L
0165;Ll;L
0166;Lu;L
0167;Ll;L
0168;Lu;L
0169;Ll;L
016A;Lu;L
016B;Ll;L
016C;Lu;L
016D;Ll;L
016E;Lu;L
016F;Ll;L
0170;Lu;L
0171;Ll;L
0172;Lu;L
0173;Ll;L
0174;Lu;L
0175;Ll;L
0176;Lu;L
0177;Ll;L
0178;Lu;L
0179;Lu;L
017A;Ll;L
017B;Lu;L
017C;Ll;L
017D;Lu;L
017E;Ll;L
017F;Ll;L
0180;Ll;L
0181;Lu;L
0182;Lu;L
0183;Ll;L
0184;Lu;L
0185;Ll;L
0186;Lu;L
0187;Lu;L
0188;Ll;L
0189;Lu;L
018A;Lu;L
018B;Lu;L
018C;Ll;L
018D;Ll;L
018E;Lu;L
018F;Lu;L
0190;Lu;L
0191;Lu;L
0192;Ll;L
0193;Lu;L
0194;Lu;L
0195;Ll;L
0196;Lu;L
0197;Lu;L
0198;Lu;L
0199;Ll;L
019A;Ll;L
019B;Ll;L
019C;Lu;L
019D;Lu;L
019E;Ll;L
019F;Lu;L
01A0;Lu;L
01A1;Ll;L
01A2;Lu;L
01A3;Ll;L
01A4;Lu;L
01A5;Ll;L
01A6;Lu;L
01A7;Lu;L
01A8;Ll;L
01A9;Lu;L
01AA;Ll;L
01AB;Ll;L
01AC;Lu;L
01AD;Ll;L
01AE;Lu;L
01AF;Lu;L
01B0;Ll;L
01B1;Lu;L
01B2;Lu;L
01B3;Lu;L
01B4;Ll;L
01B5;Lu;L
01B6;Ll;L
01B7;Lu;L
01B8;Lu;L
01B9;Ll;L
01BA;Ll;L
01BB;Lo;L
01BC;Lu;L
01BD;Ll;L
01BE;Ll;L
01BF;Ll;L
01C0;Lo;L
01C1;Lo;L
01C2;Lo;L
01C3;Lo;L
01C4;Lu;L
01C5;Lt;L
01C6;Ll;L
01C7;Lu;L
01C8;Lt;L
01C9;Ll;L
01CA;Lu;L
01CB;Lt;L
01CC;Ll;L
01CD;Lu;L
01CE;Ll;L
01CF;Lu;L
01D0;Ll;L
01D1;Lu;L
01D2;Ll;L
01D3;Lu;L
01D4;Ll;L
01D5;Lu;L
01D6;Ll;L
01D7;Lu;L
01D8;Ll;L
01D9;Lu;L
01DA;Ll;L
01DB;Lu;L
01DC;Ll;L
01DD;Ll;L
01DE;Lu;L
01DF;Ll;L
01E0;Lu;L
01E1;Ll;L
01E2;Lu;L
01E3;Ll;L
01E4;Lu;L
01E5;Ll;L
01E6;Lu;L
01E7;Ll;L
01E8;Lu;L
01E9;Ll;L
01EA;Lu;L
01EB;Ll;L
01EC;Lu;L
01ED;Ll;L
01EE;Lu;L
01EF;Ll;L
01F0;Ll;L
01F1;Lu;L
01F2;Lt;L
01F3;Ll;L
01F4;Lu;L
01F5;Ll;L
01F6;Lu;L
01F7;Lu;L
01F8;Lu;L
01F9;Ll;L
01FA;Lu;L
01FB;Ll;L
01FC;Lu;L
01FD;Ll;L
01FE;Lu;L
01FF;Ll;L
0200;Lu;L
0201;Ll;L
0202;Lu;L
0203;Ll;L
0204;Lu;L
0205;Ll;L
0206;Lu;L
0207;Ll;L
0208;Lu;L
0209;Ll;L
020A;Lu;L
020B;Ll;L
020C;Lu;L
020D;Ll;L
020E;Lu;L
020F;Ll;L
0210;Lu;L
0211;Ll;L
0212;Lu;L
0213;Ll;L
0214;Lu;L
0215;Ll;L
0216;Lu;L
0217;Ll;L
0218;Lu;L
0219;Ll;L
021A;Lu;L
021B;Ll;L
021C;Lu;L
021D;Ll;L
021E;Lu;L
021F;Ll;L
0220;Lu;L
0221;Ll;L
0222;Lu;L
0223;Ll;L
0224;Lu;L
0225;Ll;L
0226;Lu;L
0227;Ll;L
0228;Lu;L
0229;Ll;L
022A;Lu;L
022B;Ll;L
022C;Lu;L
022D;Ll;L
022E;Lu;L
022F;Ll;L
0230;Lu;L
0231;Ll;L
0232;Lu;L
0233;Ll;L
0234;Ll;L
0235;Ll;L
0236;Ll;L
0237;Ll;L
0238;Ll;L
0239;Ll;L
023A;Lu;L
023B;Lu;L
023C;Ll;L
023D;Lu;L
023E;Lu;L
023F;Ll;L
0240;Ll;L
0241;Lu;L
0242;Ll;L
0243;Lu;L
0244;Lu;L
0245;Lu;L
0246;Lu;L
0247;Ll;L
0248;Lu;L
0249;Ll;L
024A;Lu;L
024B;Ll;L
024C;Lu;L
024D;Ll;L
024E;Lu;L
024F;Ll;L
0250;Ll;L
0251;Ll;L
0252;Ll;L
0253;Ll;L
0254;Ll;L
0255;Ll;L
0256;Ll;L
0257;Ll;L
0258;Ll;L
0259;Ll;L
025A;Ll;L
025B;Ll;L
025C;Ll;L
025D;Ll;L
025E;Ll;L
025F;Ll;L
0260;Ll;L
0261;Ll;L
0262;Ll;L
0263;Ll;L
0264;Ll;L
0265;Ll;L
0266;Ll;L
0267;Ll;L
0268;Ll;L
0269;Ll;L
026A;Ll;L
026B;Ll;L
026C;Ll;L
026D;Ll;L
026E;Ll;L
026F;Ll;L
0270;Ll;L
0271;Ll;L
0272;Ll;L
0273;Ll;L
0274;Ll;L
0275;Ll;L
0276;Ll;L
0277;Ll;L
0278;Ll;L
0279;Ll;L
027A;Ll;L
027B;Ll;L
027C;Ll;L
027D;Ll;L
027E;Ll;L
027F;Ll;L
0280;Ll;L
0281;Ll;L
0282;Ll;L
0283;Ll;L
0284;Ll;L
0285;Ll;L
0286;Ll;L
0287;Ll;L
0288;Ll;L
0289;Ll;L
028A;Ll;L
028B;Ll;L
028C;Ll;L
028D;Ll;L
028E;Ll;L
028F;Ll;L
0290;Ll;L
0291;Ll;L
0292;Ll;L
0293;Ll;L
0294;Lo;L
0295;Ll;L
0296;Ll;L
0297;Ll;L
0298;Ll;L
0299;Ll;L
029A;Ll;L
029B;Ll;L
029C;Ll;L
029D;Ll;L
029E;Ll;L
029F;Ll;L
02A0;Ll;L
02A1;Ll;L
02A2;Ll;L
02A3;Ll;L
02A4;Ll;L
02A5;Ll;L
02A6;Ll;L
02A7;Ll;L
02A8;Ll;L
02A9;Ll;L
02AA;Ll;L
02AB;Ll;L
02AC;Ll;L
02AD;Ll;L
02AE;Ll;L
02AF;Ll;L
02B0;Lm;L
02B1;Lm;L
02B2;Lm;L
02B3;Lm;L
02B4;Lm;L
02B5;Lm;L
02B6;Lm;L
02B7;Lm;L
02B8;Lm;L
02B9;Lm;ON
02BA;Lm;ON
02BB;Lm;L
02BC;Lm;L
02BD;Lm;L
02BE;Lm;L
02BF;Lm;L
02C0;Lm;L
02C1;Lm;L
02C2;Sk;ON
02C3;Sk;ON
02C4;Sk;ON
02C5;Sk;ON
02C6;Lm;ON
02C7;Lm;ON
02C8;Lm;ON
02C9;Lm;ON
02CA;Lm;ON
02CB;Lm;ON
02CC;Lm;ON
02CD;Lm;ON
02CE;Lm;ON
02CF;Lm;ON
02D0;Lm;L
02D1;Lm;L
02D2;Sk;ON
02D3;Sk;ON
02D4;Sk;ON
02D5;Sk;ON
02D6;Sk;ON
02D7;Sk;ON
02D8;Sk;ON
02D9;Sk;ON
02DA;Sk;ON
02DB;Sk;ON
02DC;Sk;ON
02DD;Sk;ON
02DE;Sk;ON
02DF;Sk;ON
02E0;Lm;L
02E1;Lm;L
02E2;Lm;L
02E3;Lm;L
02E4;Lm;L
02E5;Sk;ON
02E6;Sk;ON
02E7;Sk;ON
02E8;Sk;ON
02E9;Sk;ON
02EA;Sk;ON
02EB;Sk;ON
02EC;Lm;ON
02ED;Sk;ON
02EE;Lm;L
02EF;Sk;ON
02F0;Sk;ON
02F1;Sk;ON
02F2;Sk;ON
02F3;Sk;ON
02F4;Sk;ON
02F5;Sk;ON
02F6;Sk;ON
02F7;Sk;ON
02F8;Sk;ON
02F9;Sk;ON
02FA;Sk;ON
02FB;Sk;ON
02FC;Sk;ON
02FD;Sk;ON
02FE;Sk;ON
02FF;Sk;ON
0300;Mn;NSM
0301;Mn;NSM
0302;Mn;NSM
0303;Mn;NSM
0304;Mn;NSM
0305;Mn;NSM
0306;Mn;NSM
0307;Mn;NSM
0308;Mn;NSM
0309;Mn;NSM
030A;Mn;NSM
030B;Mn;NSM
030C;Mn;NSM
030D;Mn;NSM
030E;Mn;NSM
030F;Mn;NSM
0310;Mn;NSM
0311;Mn;NSM
0312;Mn;NSM
0313;Mn;NSM
0314;Mn;NSM
0315;Mn;NSM
0316;Mn;NSM
0317;Mn;NSM
0318;Mn;NSM
0319;Mn;NSM
031A;Mn;NSM
031B;Mn;NSM
031C;Mn;NSM
031D;Mn;NSM
031E;Mn;NSM
031F;Mn;NSM
0320;Mn;NSM
0321;Mn;NSM
0322;Mn;NSM
0323;Mn;NSM
0324;Mn;NSM
0325;Mn;NSM
0326;Mn;NSM
0327;Mn;NSM
0328;Mn;NSM
0329;Mn;NSM
032A;Mn;NSM
032B;Mn;NSM
032C;Mn;NSM
032D;Mn;NSM
032E;Mn;NSM
032F;Mn;NSM
0330;Mn;NSM
0331;Mn;NSM
0332;Mn;NSM
0333;Mn;NSM
0334;Mn;NSM
0335;Mn;NSM
0336;Mn;NSM
0337;Mn;NSM
0338;Mn;NSM
0339;Mn;NSM
033A;Mn;NSM
033B;Mn;NSM
033C;Mn;NSM
033D;Mn;NSM
033E;Mn;NSM
033F;Mn;NSM
0340;Mn;NSM
0341;Mn;NSM
0342;Mn;NSM
0343;Mn;NSM
0344;Mn;NSM
0345;Mn;NSM
0346;Mn;NSM
0347;Mn;NSM
0348;Mn;NSM
0349;Mn;NSM
034A;Mn;NSM
034B;Mn;NSM
034C;Mn;NSM
034D;Mn;NSM
034E;Mn;NSM
034F;Mn;NSM
0350;Mn;NSM
0351;Mn;NSM
0352;Mn;NSM
0353;Mn;NSM
0354;Mn;NSM
0355;Mn;NSM
0356;Mn;NSM
0357;Mn;NSM
0358;Mn;NSM
0359;Mn;NSM
035A;Mn;NSM
035B;Mn;NSM
035C;Mn;NSM
035D;Mn;NSM
035E;Mn;NSM
035F;Mn;NSM
0360;Mn;NSM
0361;Mn;NSM
0362;Mn;NSM
0363;Mn;NSM
0364;Mn;NSM
0365;Mn;NSM
0366;Mn;NSM
0367;Mn;NSM
0368;Mn;NSM
0369;Mn;NSM
036A;Mn;NSM
036B;Mn;NSM
036C;Mn;NSM
036D;Mn;NSM
036E;Mn;NSM
036F;Mn;NSM
0370;Lu;L
0371;Ll;L
0372;Lu;L
0373;Ll;L
0374;Lm;ON
0375;Sk;ON
0376;Lu;L
0377;Ll;L
037A;Lm;L
037B;Ll;L
037C;Ll;L
037D;Ll;L
037E;Po;ON
037F;Lu;L
0384;Sk;ON
0385;Sk;ON
0386;Lu;L
0387;Po;ON
0388;Lu;L
0389;Lu;L
038A;Lu;L
038C;Lu;L
038E;Lu;L
038F;Lu;L
0390;Ll;L
0391;Lu;L
0392;Lu;L
0393;Lu;L
0394;Lu;L
0395;Lu;L
0396;Lu;L
0397;Lu;L
0398;Lu;L
0399;Lu;L
039A;Lu;L
039B;Lu;L
039C;Lu;L
039D;Lu;L
039E;Lu;L
039F;Lu;L
03A0;Lu;L
03A1;Lu;L
03A3;Lu;L
03A4;Lu;L
03A5;Lu;L
03A6;Lu;L
03A7;Lu;L
03A8;Lu;L
03A9;Lu;L
03AA;Lu;L
03AB;Lu;L
03AC;Ll;L
03AD;Ll;L
03AE;Ll;L
03AF;Ll;L
03B0;Ll;L
03B1;Ll;L
03B2;Ll;L
03B3;Ll;L
03B4;Ll;L
03B5;Ll;L
03B6;Ll;L
03B7;Ll;L
03B8;Ll;L
03B9;Ll;L
03BA;Ll;L
03BB;Ll;L
03BC;Ll;L
03BD;Ll;L
03BE;Ll;L
03BF;Ll;L
03C0;Ll;L
03C1;Ll;L
03C2;Ll;L
03C3;Ll;L
03C4;Ll;L
03C5;Ll;L
03C6;Ll;L
03C7;Ll;L
03C8;Ll;L
03C9;Ll;L
03CA;Ll;L
03CB;Ll;L
03CC;Ll;L
03CD;Ll;L
03CE;Ll;L
03CF;Lu;L
03D0;Ll;L
03D1;Ll;L
03D2;Lu;L
03D3;Lu;L
03D4;Lu;L
03D5;Ll;L
03D6;Ll;L
03D7;Ll;L
03D8;Lu;L
03D9;Ll;L
03DA;Lu;L
03DB;Ll;L
03DC;Lu;L
03DD;Ll;L
03DE;Lu;L
03DF;Ll;L
03E0;Lu;L
03E1;Ll;L
03E2;Lu;L
03E3;Ll;L
03E4;Lu;L
03E5;Ll;L
03E6;Lu;L
03E7;Ll;L
03E8;Lu;L
03E9;Ll;L
03EA;Lu;L
03EB;Ll;L
03EC;Lu;L
03ED;Ll;L
03EE;Lu;L
03EF;Ll;L
03F0;Ll;L
03F1;Ll;L
03F2;Ll;L
03F3;Ll;L
03F4;Lu;L
03F5;Ll;L
03F6;Sm;ON
03F7;Lu;L
03F8;Ll;L
03F9;Lu;L
03FA;Lu;L
03FB;Ll;L
03FC;Ll;L
03FD;Lu;L
03FE;Lu;L
03FF;Lu;L
0400;Lu;L
0401;Lu;L
0402;Lu;L
0403;Lu;L
0404;Lu;L
0405;Lu;L
0406;Lu;L
0407;Lu;L
0408;Lu;L
0409;Lu;L
040A;Lu;L
040B;Lu;L
040C;Lu;L
040D;Lu;L
040E;Lu;L
040F;Lu;L
0410;Lu;L
0411;Lu;L
0412;Lu;L
0413;Lu;L
0414;Lu;L
0415;Lu;L
0416;Lu;L
0417;Lu;L
0418;Lu;L
0419;Lu;L
041A;Lu;L
041B;Lu;L
041C;Lu;L
041D;Lu;L
041E;Lu;L
041F;Lu;L
0420;Lu;L
0421;Lu;L
0422;Lu;L
0423;Lu;L
0424;Lu;L
0425;Lu;L
0426;Lu;L
0427;Lu;L
0428;Lu;L
0429;Lu;L
042A;Lu;L
042B;Lu;L
042C;Lu;L
042D;Lu;L
042E;Lu;L
042F;Lu;L
0430;Ll;L
0431;Ll;L
0432;Ll;L
0433;Ll;L
0434;Ll;L
0435;Ll;L
0436;Ll;L
0437;Ll;L
0438;Ll;L
0439;Ll;L
043A;Ll;L
043B;Ll;L
043C;Ll;L
043D;Ll;L
043E;Ll;L
043F;Ll;L
0440;Ll;L
0441;Ll;L
0442;Ll;L
0443;Ll;L
0444;Ll;L
0445;Ll;L
0446;Ll;L
0447;Ll;L
0448;Ll;L
0449;Ll;L
044A;Ll;L
044B;Ll;L
044C;Ll;L
044D;Ll;L
044E;Ll;L
044F;Ll;L
0450;Ll;L
0451;Ll;L
0452;Ll;L
0453;Ll;L
0454;Ll;L
0455;Ll;L
0456;Ll;L
0457;Ll;L
0458;Ll;L
0459;Ll;L
045A;Ll;L
045B;Ll;L
045C;Ll;L
045D;Ll;L
045E;Ll;L
045F;Ll;L
0460;Lu;L
0461;Ll;L
0462;Lu;L
0463;Ll;L
0464;Lu;L
0465;Ll;L
0466;Lu;L
0467;Ll;L
0468;Lu;L
0469;Ll;L
046A;Lu;L
046B;Ll;L
046C;Lu;L
046D;Ll;L
046E;Lu;L
046F;Ll;L
0470;Lu;L
0471;Ll;L
0472;Lu;L
0473;Ll;L
0474;Lu;L
0475;Ll;L
0476;Lu;L
0477;Ll;L
0478;Lu;L
0479;Ll;L
047A;Lu;L
047B;Ll;L
047C;Lu;L
047D;Ll;L
047E;Lu;L
047F;Ll;L
0480;Lu;L
0481;Ll;L
0482;So;L
0483;Mn;NSM
0484;Mn;NSM
0485;Mn;NSM
0486;Mn;NSM
0487;Mn;NSM
0488;Me;NSM
0489;Me;NSM
048A;Lu;L
048B;Ll;L
048C;Lu;L
048D;Ll;L
048E;Lu;L
048F;Ll;L
0490;Lu;L
0491;Ll;L
0492;Lu;L
0493;Ll;L
0494;Lu;L
0495;Ll;L
0496;Lu;L
0497;Ll;L
0498;Lu;L
0499;Ll;L
049A;Lu;L
049B;Ll;L
049C;Lu;L
049D;Ll;L
049E;Lu;L
049F;Ll;L
04A0;Lu;L
04A1;Ll;L
04A2;Lu;L
04A3;Ll;L
04A4;Lu;L
04A5;Ll;L
04A6;Lu;L
04A7;Ll;L
04A8;Lu;L
04A9;Ll;L
04AA;Lu;L
04AB;Ll;L
04AC;Lu;L
04AD;Ll;L
04AE;Lu;L
04AF;Ll;L
04B0;Lu;L
04B1;Ll;L
04B2;Lu;L
04B3;Ll;L
04B4;Lu;L
04B5;Ll;L
04B6;Lu;L
04B7;Ll;L
04B8;Lu;L
04B9;Ll;L
04BA;Lu;L
04BB;Ll;L
04BC;Lu;L
04BD;Ll;L
04BE;Lu;L
04BF;Ll;L
04C0;Lu;L
04C1;Lu;L
04C2;Ll;L
04C3;Lu;L
04C4;Ll;L
04C5;Lu;L
04C6;Ll;L
04C7;Lu;L
04C8;Ll;L
04C9;Lu;L
04CA;Ll;L
04CB;Lu;L
04CC;Ll;L
04CD;Lu;L
04CE;Ll;L
04CF;Ll;L
04D0;Lu;L
04D1;Ll;L
04D2;Lu;L
04D3;Ll;L
04D4;Lu;L
04D5;Ll;L
04D6;Lu;L
04D7;Ll;L
04D8;Lu;L
04D9;Ll;L
04DA;Lu;L
04DB;Ll;L
04DC;Lu;L
04DD;Ll;L
04DE;Lu;L
04DF;Ll;L
04E0;Lu;L
04E1;Ll;L
04E2;Lu;L
04E3;Ll;L
04E4;Lu;L
04E5;Ll;L
04E6;Lu;L
04E7;Ll;L
04E8;Lu;L
04E9;Ll;L
04EA;Lu;L
04EB;Ll;L
04EC;Lu;L
04ED;Ll;L
04EE;Lu;L
04EF;Ll;L
04F0;Lu;L
04F1;Ll;L
04F2;Lu;L
04F3;Ll;L
04F4;Lu;L
04F5;Ll;L
04F6;Lu;L
04F7;Ll;L
04F8;Lu;L
04F9;Ll;L
04FA;Lu;L
04FB;Ll;L
04FC;Lu;L
04FD;Ll;L
04FE;Lu;L
04FF;Ll;L
0500;Lu;L
0501;Ll;L
0502;Lu;L
0503;Ll;L
0504;Lu;L
0505;Ll;L
0506;Lu;L
0507;Ll;L
0508;Lu;L
0509;Ll;L
050A;Lu;L
050B;Ll;L
050C;Lu;L
050D;Ll;L
050E;Lu;L
050F;Ll;L
0510;Lu;L
0511;Ll;L
0512;Lu;L
0513;Ll;L
0514;Lu;L
0515;Ll;L
0516;Lu;L
0517;Ll;L
0518;Lu;L
0519;Ll;L
051A;Lu;L
051B;Ll;L
051C;Lu;L
051D;Ll;L
051E;Lu;L
051F;Ll;L
0520;Lu;L
0521;Ll;L
0522;Lu;L
0523;Ll;L
0524;Lu;L
0525;Ll;L
0526;Lu;L
0527;Ll;L
0528;Lu;L
0529;Ll;L
052A;Lu;L
052B;Ll;L
052C;Lu;L
052D;Ll;L
052E;Lu;L
052F;Ll;L
0531;Lu;L
0532;Lu;L
0533;Lu;L
0534;Lu;L
0535;Lu;L
0536;Lu;L
0537;Lu;L
0538;Lu;L
0539;Lu;L
053A;Lu;L
053B;Lu;L
053C;Lu;L
053D;Lu;L
053E;Lu;L
053F;Lu;L
0540;Lu;L
0541;Lu;L
0542;Lu;L
0543;Lu;L
0544;Lu;L
0545;Lu;L
0546;Lu;L
0547;Lu;L
0548;Lu;L
0549;Lu;L
054A;Lu;L
054B;Lu;L
054C;Lu;L
054D;Lu;L
054E;Lu;L
054F;Lu;L
0550;Lu;L
0551;Lu;L
0552;Lu;L
0553;Lu;L
0554;Lu;L
0555;Lu;L
0556;Lu;L
0559;Lm;L
055A;Po;L
055B;Po;L
055C;Po;L
055D;Po;L
055E;Po;L
055F;Po;L
0561;Ll;L
0562;Ll;L
0563;Ll;L
0564;Ll;L
0565;Ll;L
0566;Ll;L
0567;Ll;L
0568;Ll;L
0569;Ll;L
056A;Ll;L
056B;Ll;L
056C;Ll;L
056D;Ll;L
056E;Ll;L
056F;Ll;L
0570;Ll;L
0571;Ll;L
0572;Ll;L
0573;Ll;L
0574;Ll;L
0575;Ll;L
0576;Ll;L
0577;Ll;L
0578;Ll;L
0579;Ll;L
057A;Ll;L
057B;Ll;L
057C;Ll;L
057D;Ll;L
057E;Ll;L
057F;Ll;L
0580;Ll;L
0581;Ll;L
0582;Ll;L
0583;Ll;L
0584;Ll;L
0585;Ll;L
0586;Ll;L
0587;Ll;L
0589;Po;L
058A;Pd;ON
058D;So;ON
058E;So;ON
058F;Sc;ET
0591;Mn;NSM
0592;Mn;NSM
0593;Mn;NSM
0594;Mn;NSM
0595;Mn;NSM
0596;Mn;NSM
0597;Mn;NSM
0598;Mn;NSM
0599;Mn;NSM
059A;Mn;NSM
059B;Mn;NSM
059C;Mn;NSM
059D;Mn;NSM
059E;Mn;NSM
059F;Mn;NSM
05A0;Mn;NSM
05A1;Mn;NSM
05A2;Mn;NSM
05A3;Mn;NSM
05A4;Mn;NSM
05A5;Mn;NSM
05A6;Mn;NSM
05A7;Mn;NSM
05A8;Mn;NSM
05A9;Mn;NSM
05AA;Mn;NSM
05AB;Mn;NSM
05AC;Mn;NSM
05AD;Mn;NSM
05AE;Mn;NSM
05AF;Mn;NSM
05B0;Mn;NSM
05B1;Mn;NSM
05B2;Mn;NSM
05B3;Mn;NSM
05B4;Mn;NSM
05B5;Mn;NSM
05B6;Mn;NSM
05B7;Mn;NSM
05B8;Mn;NSM
